======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
529    SM_enum_cc_generalized_entropy                         4.499787
530    SM_interface_nlg_generalized_entropy                   4.496321
531    SM_enum_cllc_generalized_entropy                       4.494957
532    SM_interface_rfc_generalized_entropy                   4.494556
533    SM_interface_tnpa_theil                                4.491265
534    SM_interface_tnlpm_generalized_entropy                 4.490765
535    SM_interface_dit_theil                                 4.489963
536    SM_interface_cd_coefficient_of_variation               4.489127
537    SM_interface_ad_sum                                    4.488441
538    SM_enum_clc_generalized_entropy                        4.487892
539    SM_interface_nm_stdev                                  4.485697
540    SM_interface_npm_stdev                                 4.485697
541    SM_interface_tng_generalized_entropy                   4.483482
542    SM_enum_nos_median                                     4.481162
543    SM_interface_tnpa_generalized_entropy                  4.479378
544    SM_enum_clc_avg                                        4.476193
545    SM_enum_tnlm_stdev                                     4.476022
546    SM_enum_tnm_stdev                                      4.476022
547    SM_interface_tnlm_generalized_entropy                  4.474333
548    SM_enum_nos_avg                                        4.472624
549    SM_enum_pda_stdev                                      4.458204
550    SM_enum_ldc_generalized_entropy                        4.458133
551    SM_enum_lldc_generalized_entropy                       4.458095
552    SM_enum_cco_generalized_entropy                        4.457425
553    SM_interface_ng_generalized_entropy                    4.456769
554    SM_interface_nls_coefficient_of_variation              4.455598
555    SM_interface_ns_coefficient_of_variation               4.455598
556    SM_interface_nlg_stdev                                 4.454879
557    SM_interface_tnla_generalized_entropy                  4.451763
558    SM_enum_tnpm_stdev                                     4.449982
559    SM_enum_tnlpm_stdev                                    4.449982
560    SM_enum_lldc_median                                    4.449808
561    SM_enum_ldc_median                                     4.449550
562    SM_enum_loc_shannon_entropy                            4.449187
563    SM_enum_tloc_shannon_entropy                           4.449187
564    SM_enum_tcloc_shannon_entropy                          4.449187
565    SM_enum_cloc_shannon_entropy                           4.449187
566    SM_enum_dloc_shannon_entropy                           4.449187
567    SM_enum_lldc_avg                                       4.446787
568    SM_enum_ldc_avg                                        4.446530
569    SM_interface_cloc_atkinson                             4.441918
570    SM_enum_tcd_shannon_entropy                            4.439562
571    SM_enum_cd_shannon_entropy                             4.439562
572    SM_enum_wmc_sum                                        4.437868
573    SM_interface_tnlpa_theil                               4.437466
574    SM_interface_noc_hoover                                4.435815
575    SM_interface_dloc_atkinson                             4.435441
